family,instance,sha256,order,role,multiseed
SG-Ter-Mer,v1_sgtm_000449,f746672c724b8136cbf3d777e6c422a79edee592027015ff8e473d0657d8a6e4,129,evaluation,False
SG-Ter-Mer,v1_sgtm_000289,6b2b09069d774dc3e27595181e4f4c976ad7467f28f6a49320ad993d236cbe04,130,evaluation,False
SG-Ter-Mer,v1_sgtm_000456,22563d3ee9e8f7597077b1be93ae25d89c51320fddc56752e123e4c985baffb7,131,evaluation,False
SG-Ter-Mer,v1_sgtm_000064,347455a30558a42e18528162b19ba735054ff0ee1c79852249777e4f5f931c44,132,evaluation,False
SG-Ter-Mer,v1_sgtm_000296,89967ca76c34ea270687c0c952ea3a4815dca9e8c6a5f703672e424a52633774,133,evaluation,False
SG-Ter-Mer,v1_sgtm_000297,105d0ff2672ef10ff18210a0a5f541e822960623b26ab5cb1a1e3d76756c7e80,134,evaluation,False
SG-Ter-Mer,v1_sgtm_000028,ce8b2f23236b6bad52105e3a3dd21c72c64f3341c85eca44f1c88694bc08dc8c,135,evaluation,False
SG-Ter-Mer,v1_sgtm_000136,b236d0dc7d54766d42d206999313495ffe3a8a86d685123aba10678529e0a5e9,136,evaluation,False
SG-Ter-Mer,v1_sgtm_000313,4379bd419e769171b35e834809131910bd52ae17fe812d52bd38c50469374fcc,137,evaluation,False
SG-Ter-Mer,v1_sgtm_000118,be2190a455bbf828783d6709b593867dfe3e6ab1fb3753cee600e1615bd42747,138,evaluation,False
SG-Ter-Mer,v1_sgtm_000157,4e5115d669894193ceede9b07e52a986a15b7937091ae0dfb68723d267050eee,139,evaluation,False
SG-Ter-Mer,v1_sgtm_000086,9314ad623e5a27247eaa5220c073e750dd2ac08122ef6759875dc4166cd820d2,140,evaluation,False
SG-Ter-Mer,v1_sgtm_000295,fdaaedd7b1227571325a0d5106a34dd0fdc2f2e2f346a482bbdb4c3979d2ea2d,141,evaluation,False
SG-Ter-Mer,v1_sgtm_000152,35c631239095e2b92d51caa9caba55e100984c2116572fb57926ce44d2ce1d9a,142,evaluation,False
SG-Ter-Mer,v1_sgtm_000088,4afcb4d1070ba658f6d36734fbd2bb32a3151226a2cdfea9407947aa0c05a2ec,143,evaluation,False
SG-Ter-Mer,v1_sgtm_000488,8016fff44275fc93be5d0117b7c8ade8c4b8a129cd861153fe07f6e44e5ab7e7,144,evaluation,False
SG-Ter-Mer,v1_sgtm_000034,b7de83efa492dfc6c3f0bdee84389e13566e1393bb855f7cd011171673908140,145,evaluation,False
SG-Ter-Mer,v1_sgtm_000190,c246a3547e276a6130a9d46d2d4d93e70cc24bb6fe21605e3d4975ae80cb63e0,146,evaluation,False
SG-Ter-Mer,v1_sgtm_000108,f72cca61b94a0e6ea10c7c154a0aa77e3da4c727086150d522dc6a714f0ef362,147,evaluation,False
SG-Ter-Mer,v1_sgtm_000129,68e8447d9002d2514d166914edf3d9d1e83360a5fe6321dd10d7f526fb8d8a1c,148,evaluation,False
SG-Ter-Mer,v1_sgtm_000469,93c259cb625ea5cd3886ba274803110dee2437129a96b9cd28cd62cebbdff57c,149,evaluation,False
SG-Ter-Mer,v1_sgtm_000492,e091ecf42cdc1b895bbf22af77cb3e8950ee0f06c3fae32d818bffc2d6f72958,150,evaluation,False
SG-Ter-Mer,v1_sgtm_000159,097914f706422cc43d0c6d18a4562c1330b378e76409f01fb903fbaaa6b0a6d5,151,evaluation,False
SG-Ter-Mer,v1_sgtm_000024,8189b0a3cbf16b7126257aecc7fb095adeabf231f958170d38d7cca310b30901,152,evaluation,False
SG-Ter-Mer,v1_sgtm_000391,cf90c6841bf70a8d7f0203ececce039aa85f3ac3fbd16af3880296509a01a22e,153,evaluation,False
SG-Ter-Mer,v1_sgtm_000307,c1d04bc7861a1fc75b5d59871c704433b2bb43df599a5815544ca2bf47557fed,154,evaluation,False
SG-Ter-Mer,v1_sgtm_000092,019d57b725101c344e56d7a8fd44dab5e630a794dba5ca74ed0755faf01c4e43,155,evaluation,False
SG-Ter-Mer,v1_sgtm_000331,5f0c7a9c3e1186b8a3ab8b5cd93a75c752e84c82ec897006b7a8853af4853390,156,evaluation,False
SG-Ter-Mer,v1_sgtm_000370,80954a13c2dab972cbac082e4901110c64112ab4174d3274b551601f927f096d,157,evaluation,False
SG-Ter-Mer,v1_sgtm_000161,3822038ac894c4865cbf3724a5222648d8a928fead8574eb6176c4f3ba664e6e,158,evaluation,False
SG-Ter-Mer,v1_sgtm_000211,8b1a3fac2b4fcf9859300902dd54d024e7495b03bfbd08f2ce0a26902ad687f9,159,evaluation,False
SG-Ter-Mer,v1_sgtm_000154,f447519807fc8f7c08be565c7f71868d3a0541b90d302a1df153b2dd66144589,160,evaluation,False
SG-Ter-Mer,v1_sgtm_000277,0f6583f90944591967b182440f9282b0535d187e3e28c3b039d6d889fdcd4d24,161,evaluation,False
SG-Ter-Mer,v1_sgtm_000094,e04ac2d02c1387abf62aef12259c98b3ad4003c8ec844684bf1a9fa55fa97969,162,evaluation,False
SG-Ter-Mer,v1_sgtm_000480,968d875f1a996187fa11690aea56e7c35efe54d5e07f2df3eb089e2003f2f59d,163,evaluation,False
SG-Ter-Mer,v1_sgtm_000182,e29795662b72d83aba845b47c320a43874ae1f32e646574120c8e33dd68c8abe,164,evaluation,False
SG-Ter-Mer,v1_sgtm_000017,2761d03b9e76879af002611cb4d5e59f723caf27c6fc5d44bb0967a784068290,165,evaluation,False
SG-Ter-Mer,v1_sgtm_000155,a229b2cb0c9e4bf5659bfa1f63b58c73734a6b1063488d7f62098fbca73e98fd,166,evaluation,False
SG-Ter-Mer,v1_sgtm_000440,af29113af2a810f772270efb721da778ccd9a55357671a8e4611e6a93bcf8b28,167,evaluation,False
SG-Ter-Mer,v1_sgtm_000434,8834c7f8187254d4b3121b91a6c3c6d37662ce965ca303f53a004cec5c69ec6d,168,evaluation,False
SG-Ter-Mer,v1_sgtm_000423,b46ef1998f69c2ab96f2fdd9820cd1ba1368663f1272061304e6e5751556cb46,169,evaluation,False
SG-Ter-Mer,v1_sgtm_000437,6681898e7afec572510e26fe56bb8ae6c590562b7e4cbaedb9537b057c3efb2e,170,evaluation,False
SG-Ter-Mer,v1_sgtm_000145,2e23f7684a25fce4cea13a531bfda796e0a57275c51b592a4fbbb8c5d0cdb83f,171,evaluation,False
SG-Ter-Mer,v1_sgtm_000334,cca4e7a87c1f25f171ec32bafcf145af6fe7c26c8b9e9ee56ac7cbc07ebde2e6,172,evaluation,False
SG-Ter-Mer,v1_sgtm_000244,82432fda994669a0a262d7bb11dc9f53b65605547c6c4862bb7bc42ca31092a2,173,evaluation,False
SG-Ter-Mer,v1_sgtm_000321,380240713a5d59028ca07f94c337885aaf3dd2da51917e8d5f1385c8ada20848,174,evaluation,False
SG-Ter-Mer,v1_sgtm_000458,3b6c06035ba00c82913046bc778324d003e1a8b1fd9645eb4ff6733d254824cf,175,evaluation,False
SG-Ter-Mer,v1_sgtm_000308,64701b11b464320b76a0f73af5fa91276ff3f4ba26a2acb7aba388b42745e5a7,176,evaluation,False
SG-Ter-Mer,v1_sgtm_000223,f704567dc384723e27f81dc1954bdf42c28274301b26311029e6e3e521fae66d,177,evaluation,False
SG-Ter-Mer,v1_sgtm_000052,1498a54940b34072601efc3310cd8f2d0b09c66eed7ab495e544f2200aa3b130,178,evaluation,False
SG-Ter-Mer,v1_sgtm_000185,d393fa3d1a16c89656dd26bc94fad0ba40cf3cd14b99214f88627715b098a6f4,179,evaluation,False
SG-Ter-Mer,v1_sgtm_000462,a2cbb42126f81600c18f07ae6a79dfbc3605d16296d7c81bbbf088a3e810fc97,180,evaluation,False
SG-Ter-Mer,v1_sgtm_000075,2939d06c943c5bf06e32e40e215f7302f6bec29265608d3aedb6d64cbfcf95d3,181,evaluation,False
SG-Ter-Mer,v1_sgtm_000238,6ef2816c3fb6f84ef1f933155340b51dc006376a0c69bd202b6c40baf67edb36,182,evaluation,False
SG-Ter-Mer,v1_sgtm_000197,bf5d3e397aa03769a86a3c94d0a03098c743bca18c6475691aa5f96012be741f,183,evaluation,False
SG-Ter-Mer,v1_sgtm_000247,ec28c3bdcebaeb5229fd7f977ae8cca3e5c19ed7622eb796b52c24c102e6f4fc,184,evaluation,False
SG-Ter-Mer,v1_sgtm_000181,6c59d8ce1b8739a939ad54a8420bfe9cc319f36bb05b746eb1c02164630f8ab2,185,evaluation,False
SG-Ter-Mer,v1_sgtm_000213,ae2ac43d11c329fe329c801ed189a598dca343e13806ab337ca85c941b696fad,186,evaluation,False
SG-Ter-Mer,v1_sgtm_000081,8e79d3d166fc2af9738d5fe56078be27487823e2829c3b42ddc567f5bad2b2d3,187,evaluation,False
SG-Ter-Mer,v1_sgtm_000178,f8be60978ecde139e1798ef97f7c2c7d3808c2d2231940aae1f320132342c5e7,188,evaluation,False
SG-Ter-Mer,v1_sgtm_000201,6a9d362a7f67889c3da4c238f762f2ed49acdba261733cfdea6fcdb181725b43,189,evaluation,False
SG-Ter-Mer,v1_sgtm_000114,76ecbd8f785913f2baa16dd85cac89fb31726cffd1969509ba6bf270a5b7be62,190,evaluation,False
SG-Ter-Mer,v1_sgtm_000035,3592e2778291d73501e8fefc8fc850fa51406a6983d7788ca9556d56f63b8a4a,191,evaluation,False
SG-Ter-Mer,v1_sgtm_000322,5b05fc13f14ff0df4372fdbe5d15f25e76f897800e7859789ac4a3a1be5518ad,192,evaluation,False
SG-Ter-Mer,v1_sgtm_000256,f7c81335ec7af560585611ef13adbf8734b66c44a1227a158aad4f4e07cb4e99,193,evaluation,False
SG-Ter-Mer,v1_sgtm_000011,c0ea4ec248227552bde4e5def077bfce1d70e7fbbde1a73024383163c02f3adf,194,evaluation,False
SG-Ter-Mer,v1_sgtm_000359,200078f8414c281a24a0dddf28d43095b9e6999ba05efa6c1608a15a7a48731f,195,evaluation,False
SG-Ter-Mer,v1_sgtm_000103,7e8dc86fb854f184e118df908bd6f638c9f25e377ca2b1bc2ddceb9929048b5d,196,evaluation,False
SG-Ter-Mer,v1_sgtm_000077,bbaa7b4f55a315cd07d27dba10b6a1002b58fcb12ba254b85120f51b3f182db3,197,evaluation,False
SG-Ter-Mer,v1_sgtm_000325,51b40e8dbd12a7e2648c594c9dd874a167df7887b4322e92ec9d9273d8f13fda,198,evaluation,False
SG-Ter-Mer,v1_sgtm_000447,27e627feb47804e112377b4b7e3499df89bea389319cc0adf4f859643683d4da,199,evaluation,False
SG-Ter-Mer,v1_sgtm_000172,913ec8213c39b8cec9d3b55282e7ed22e395ff30277161aa945bf413f9a1f790,200,evaluation,False
SG-Ter-Mer,v1_sgtm_000203,c37480775f07c84a6d91efef32387ed2298d57999afbb83378b468dfa543dd4d,201,evaluation,False
SG-Ter-Mer,v1_sgtm_000124,2c09c624bad61ee9502dc131121d323ff02306c7832a917f04c98e5cdf36445a,202,evaluation,False
SG-Ter-Mer,v1_sgtm_000120,373ba0adc6208edbea54fe64deabb8f331055ca2b5836f5164fa190801f075da,203,evaluation,False
SG-Ter-Mer,v1_sgtm_000356,d3a1dcfa8c6e2971cf04b9a14a43c090a8cdef3609ccc623d0e1ef92c78e7e21,204,evaluation,False
SG-Ter-Mer,v1_sgtm_000239,87038706b39c071aeab7d9f462470d6b08d4ed4c5ee4ff894190a010200357e1,205,evaluation,False
SG-Ter-Mer,v1_sgtm_000418,60a716a7bdda8748f043c1f35d3b096c3618986edcadaf74d238c30ec6c14059,206,evaluation,False
SG-Ter-Mer,v1_sgtm_000443,d2c59d7760422d381fe676632ae700a06daba591fc311f5d1bb7bf9c49c3d202,207,evaluation,False
SG-Ter-Mer,v1_sgtm_000226,320b9669e15b01276afbb7e3881f15e3b5844e97b5b727c91d921fd769590134,208,evaluation,False
SG-Ter-Mer,v1_sgtm_000013,f5a36fce767427a3eef1428dc16dc06c6f3e507134f5551d65fc0a9ef195cc8e,209,evaluation,False
SG-Ter-Mer,v1_sgtm_000304,f73302181f4ca31329e0342088f193235ae6286ba301961584010efd153c40aa,210,evaluation,False
SG-Ter-Mer,v1_sgtm_000089,6221189955e668c5314083c5b89f25811b1af9913200f9b3ea0887091d1a6fb4,211,evaluation,False
SG-Ter-Mer,v1_sgtm_000286,a4fbf90c4709661adff79c20a000962daabeae4a410f0dec72e1cbe9cfb6bef2,212,evaluation,False
SG-Ter-Mer,v1_sgtm_000188,1ae2cef78ec686b2791fb6317d27b367547ba05201111e7f3bc62b0b6cdaa0b5,213,evaluation,False
SG-Ter-Mer,v1_sgtm_000298,2259690e083b24f4811ab7114894ba73c94c0d0a0ac3d964eb9956ee2b3c771a,214,evaluation,False
SG-Ter-Mer,v1_sgtm_000043,af4121c7755640e38d73af810a04a914d9909fb8a37198dadef0b3d4e0340bc6,215,evaluation,False
SG-Ter-Mer,v1_sgtm_000102,e10718bc7610fec8602bef879497e909f0e0ec403a695e3d9f32474f042a7e31,216,evaluation,False
SG-Ter-Mer,v1_sgtm_000206,9e04429c2f1f0eda1b081653312e3b9e3f498f8fd55f28607257ba0c275fbd6f,217,evaluation,False
SG-Ter-Mer,v1_sgtm_000058,b417fd59db8ebe8148eef398a9c11a2820458845c13bd82ef06260a5bafd8f6d,218,evaluation,False
SG-Ter-Mer,v1_sgtm_000225,5f11ece9b26672b30d311b547ac3d657adc8164281a259a925369b756bd9ea90,219,evaluation,False
SG-Ter-Mer,v1_sgtm_000339,dec62f6d93c8339774154194e984f54bf054e6e2ea24ecddc56c4a2c924e10cb,220,evaluation,False
SG-Ter-Mer,v1_sgtm_000153,c5b2ad92219df07deb883b0a5b4095fc4987905090e0d8bd9631ca5abb3ab2e8,221,evaluation,False
SG-Ter-Mer,v1_sgtm_000156,2a889805b3a36c6ef98f22a081f4166220b6d6661fdbeb395b2c1cad3e30067d,222,evaluation,False
SG-Ter-Mer,v1_sgtm_000450,60d49daad120959420e23ee790e63353cbdd396a9a939c65a4ebb35eac86670e,223,evaluation,False
SG-Ter-Mer,v1_sgtm_000414,a4b9e6b4980d0edc1f7218f3c2446d0a8c4cc89ad180c01dac918c276f674ecf,224,evaluation,False
SG-Ter-Mer,v1_sgtm_000320,4d503b7922364efc4b12f4c07da4b520ffb6ab6ec2e06b273c8540011bba9b59,225,evaluation,False
SG-Ter-Mer,v1_sgtm_000005,3560d970b38e38d727b95eaf414d1345ebb666aa62b7a060f8cd7a74b4e40d21,226,evaluation,False
SG-Ter-Mer,v1_sgtm_000470,70c686e1755bcce1bceb844204a9160e9bc3a4c82c786a445906b68c5cd2eb8b,227,evaluation,False
SG-Ter-Mer,v1_sgtm_000257,e14044ee0386e1bbf8da5d31bc54bee7147458329d392edf78db24a432e69772,228,evaluation,False
SG-Ter-Mer,v1_sgtm_000264,befd700729335d63f6b669b42ae915c360b592dd2cee2203e11dc5d91ecf56f5,229,evaluation,False
SG-Ter-Mer,v1_sgtm_000021,216772fed8864dad420fd8c92db585ab7e38b8217bc14e9f31b22dc5e8f552c0,230,evaluation,False
SG-Ter-Mer,v1_sgtm_000421,eb8101ed4685aa8d0e174dff3e18b9db5f65f67a76f80b9be4d1d15cbefd15cf,231,evaluation,False
SG-Ter-Mer,v1_sgtm_000314,2650c01a5ed63887958abccbfaca94ca803ae4e2d8c9604789a9424d35040c1f,232,evaluation,False
SG-Ter-Mer,v1_sgtm_000008,9dd97bfebad874027a63d729a077b7d49fb7cac4d92ca78fb55d6a2f7a706455,233,evaluation,False
SG-Ter-Mer,v1_sgtm_000051,e27e6a095452e79b8057d8505daf6f3abd5ec42ca7b4ddd5543b3d3952db5d43,234,evaluation,False
SG-Ter-Mer,v1_sgtm_000416,bdaa04ab543f0c86fc62f1373824cbaa7e5a94c3f6f2842f63f97f4a539a5fd0,235,evaluation,False
SG-Ter-Mer,v1_sgtm_000138,06c08ba8b06ccb08b61347f09e6371b301dc70ddab68bc27a99cab805e42fe68,236,evaluation,False
SG-Ter-Mer,v1_sgtm_000063,8c1efe034db78e240c44303a75edee0046988f10b95b2e16e189fe1f203a227e,237,evaluation,False
SG-Ter-Mer,v1_sgtm_000230,af34b95887b9cbb87e6b3c75a0a9c48d2a93554e9e49408468db8981bd133525,238,evaluation,False
SG-Ter-Mer,v1_sgtm_000235,bd3979e370e5eb6a97d95c262c6fa2fe7327cefd5d903a6d46bde780746bca1b,239,evaluation,False
SG-Ter-Mer,v1_sgtm_000468,da34d20957d5555b77cc2d01d40faea0ad747d0cd6b726ab6e0ba146b779bf60,240,evaluation,False
SG-Ter-Mer,v1_sgtm_000015,f32ac04128f9072ff2b3fbf6a54febd7d3ff5879b3a0c33263ffce4342b51916,241,evaluation,False
SG-Ter-Mer,v1_sgtm_000280,f406f01006adf7ee8c4997df9a9c57028b6693547f484a52b6b18406f9847c26,242,evaluation,False
SG-Ter-Mer,v1_sgtm_000055,d10ae1f77b96c8a7e5dc66ba67a75b146da5bf1b5482f7fb3c4eac6c6205bf29,243,evaluation,False
SG-Ter-Mer,v1_sgtm_000328,6ecf0c939140e520888f6c416bfbcf841dc266658c801c6c77ad38ec0c10b9ce,244,evaluation,False
SG-Ter-Mer,v1_sgtm_000426,a1fbb78aac21b0f0c2ee03e401508ed0a4958625256b4879a5febd1f85f90279,245,evaluation,False
SG-Ter-Mer,v1_sgtm_000151,68317ab435e93b4f4b7aff70e76d7ce6b552675d0fca7e6d5bd9cec48ecc838d,246,evaluation,False
SG-Ter-Mer,v1_sgtm_000045,052a045a664a0ed427381d7c8334c3603ca777bcef19ccaf93b5278171ad550e,247,evaluation,False
SG-Ter-Mer,v1_sgtm_000291,e7d93a2c607c7c7eb3257384d1ee550536b41ca2503ebd0c7a823f91ee3c6cca,248,evaluation,False
SG-Ter-Mer,v1_sgtm_000128,99e3832b10ab09abdd9a83b96ac031e36f2c19162634ff0f7c15c850cffe2448,249,evaluation,False
SG-Ter-Mer,v1_sgtm_000132,b14f63d3acc57ed75603b0f01c93d62b1a462929c8866302e429fae85201eb80,250,evaluation,False
SG-Ter-Mer,v1_sgtm_000218,82b8f77fc680b52980471f3b6e0ae31b8c4380346061f8fd5956faafcfaa6b0c,251,evaluation,False
SG-Ter-Mer,v1_sgtm_000004,09fe7e120ab99656983621e3b724bd54d64965da6f0926815ba56af05da74521,252,evaluation,False
SG-Ter-Mer,v1_sgtm_000393,460a87a0284cba518bb9f2ed0213ab6c9335a6d85af574510c66d98b731ba767,253,evaluation,False
SG-Ter-Mer,v1_sgtm_000221,aaf92d51b63d311997264ff7412533ce80db50022691d4d95aec8dfd59716310,254,evaluation,False
SG-Ter-Mer,v1_sgtm_000417,693b226ae95b23d28a6feb42400e1e25b2cff46fbbaf51236e04249755243698,255,evaluation,False
SG-Ter-Mer,v1_sgtm_000166,2d4d98f0f4c05bb5a01f040913c1ae3714a01801e2d181f1f18545bee4d99659,256,evaluation,False
SG-Ter-Mer,v1_sgtm_000030,b3cd00e97f5a5128b194b758a5ace3ab6a83590ff9c298ab88e4fc915ee88252,257,evaluation,False
SG-Ter-Mer,v1_sgtm_000365,24e49211711717c27458ce737a7e0c85c3c13b91422807fc711e2b41a844deec,258,evaluation,False
SG-Ter-Mer,v1_sgtm_000165,54def1b6dcfe8337930e981735d1890d5b48d74f912ac196a6a4c904621e7282,259,evaluation,False
SG-Ter-Mer,v1_sgtm_000060,e2601a7617fe0d594f31f01441bcc3a1df38e615485d716dc310ee21032db115,260,evaluation,False
SG-Ter-Mer,v1_sgtm_000022,4ade36a61a46d065024ad60987f10d361d6213a0bc323d173bbfdfe9fbdfa3d8,261,evaluation,False
SG-Ter-Mer,v1_sgtm_000366,dba66521eb7fc576f9c84795e270b4e4eb96429f912fce15d0a52c3f5a2fbf13,262,evaluation,False
SG-Ter-Mer,v1_sgtm_000360,3b32d9a7eb139d9fbf0b14d359b6a7250a3a4c5a49f393c62cd1d6dc71a3ec16,263,evaluation,False
SG-Ter-Mer,v1_sgtm_000371,085dc841cc10eadafc74fb306262f97bd6beb0ca23983e01ce7901010387c4cb,264,evaluation,False
SG-Ter-Mer,v1_sgtm_000394,6d7b7802d95282fbf70b04c32a648cd98b67fa9af499613975c8f88ca81b8597,265,evaluation,False
SG-Ter-Mer,v1_sgtm_000199,fc9f26bc9961c6ecb8fd2d825b2e83967f1d1302f4bf843f4e14fa03f2ec05d3,266,evaluation,False
SG-Ter-Mer,v1_sgtm_000245,38ec4c4864bb64c661a802e5297b3bfbbb397b28dfad3fc82970659771800672,267,evaluation,False
SG-Ter-Mer,v1_sgtm_000460,e64d43b51985f52c2a3a0f3e066e3bc63126e16b2733cf0398c794f87a6bf786,268,evaluation,False
SG-Ter-Mer,v1_sgtm_000282,83c3666a1a3077c82669db6c7ef2e29dbdd00ad6b001708fee536540af164c84,269,evaluation,False
SG-Ter-Mer,v1_sgtm_000237,b2db9d8bd4f929cb43c4398701c16fb92cf690c3c1249be6aea748fd2b53d3c5,270,evaluation,False
SG-Ter-Mer,v1_sgtm_000210,e5ec2d98ca1f44739b468e3abc14268ddd764f6de3bdb56c7dafd8d44602da00,271,evaluation,False
SG-Ter-Mer,v1_sgtm_000490,a86e1d2b9034364b62617d3b2e04189a433fbb0643c3f264827bf7127a897955,272,evaluation,False
SG-Ter-Mer,v1_sgtm_000262,7ae9d162d28f51ecb04798e538d13cec2cc2f9eb87c527579e71d872859b441d,273,evaluation,False
SG-Ter-Mer,v1_sgtm_000411,86ad710a04d6c3327bac74c53b695ac3e8eb1fc5af002c6af5291dc74f017c95,274,evaluation,False
SG-Ter-Mer,v1_sgtm_000477,c5dbb8285cfd01202b9b91962283e369a1c648e57c222af93ca678c02fbb5608,275,evaluation,False
SG-Ter-Mer,v1_sgtm_000078,c53ff04d2f3c231df541ee23352740a1e578edfad69f1a9e5476602e66130ab5,276,evaluation,False
SG-Ter-Mer,v1_sgtm_000097,1a9959a2e7fe567405e17994814e7a9f635b7f46e5ae7b7f7e6ff025a919a749,277,evaluation,False
SG-Ter-Mer,v1_sgtm_000113,f6c2a51da6e3737e29cee727faefb08c066ac34e21dc1a72eaa86dcc33501cc7,278,evaluation,False
SG-Ter-Mer,v1_sgtm_000168,b4b09f4c080295b19047782f7cde26341ee334a55b9ae10cc8c0eede66485e63,279,evaluation,False
SG-Ter-Mer,v1_sgtm_000216,e31704bf8a6b25c9abccf520f425c012219e42f5bedb251d9ea53d8c9f7c0d02,280,evaluation,False
SG-Ter-Mer,v1_sgtm_000106,5700042e750bdf1bd37d3c2db8f9652291d9cceb81612a0de08db9799cd53a64,281,evaluation,False
SG-Ter-Mer,v1_sgtm_000432,af1416c7ec25040d0444d1e5c2084ce5f80fb6136e7706614314104fc1a9bff2,282,evaluation,False
SG-Ter-Mer,v1_sgtm_000399,02060383769dd0c2d12b67507710c6e6a7b979a20881773748c3c2b50144070c,283,evaluation,False
SG-Ter-Mer,v1_sgtm_000110,844c45bcbcb3cf88cb84116cbea87f243494f5538729b0dc3211a2162e9ef10b,284,evaluation,False
SG-Ter-Mer,v1_sgtm_000467,d33cfa97403ce0ef9bb0dd8e199eb533c9f7af9bc6bda9d556ef8a469b9d58e2,285,evaluation,False
SG-Ter-Mer,v1_sgtm_000285,f8b1a4691cdca12e0cd638a7eda627371552034023a1125a3f7046ea5a961ec8,286,evaluation,False
SG-Ter-Mer,v1_sgtm_000389,de1a31e557a2c550d790892b27a9f07d57f430d5027eaa950dc468ead2e912a8,287,evaluation,False
SG-Ter-Mer,v1_sgtm_000353,c7c3b4cc1cbb8e31efba162019b1a68eabcf213d10023c57c84fe94c11d68e4c,288,evaluation,False
SG-Ter-Mer,v1_sgtm_000194,9400008dab0e33e721999695322eb2fe0a93c4b2432e74879ba837b2cc546134,289,evaluation,False
SG-Ter-Mer,v1_sgtm_000412,afb2b002152be1a1e4c31a77b1f5b92fcd9cbf14677c2720bb492f2d296f8c02,290,evaluation,False
SG-Ter-Mer,v1_sgtm_000123,2ea4f08d8ffd9ec014acdfb64f2cccc1db5b3866fef4a6050bbc44118bcb32bf,291,evaluation,False
SG-Ter-Mer,v1_sgtm_000130,562219bb3e599bedf3315a9f5cffccb3f8adb0c9f6823b30896f342fa1b889f0,292,evaluation,False
SG-Ter-Mer,v1_sgtm_000499,201084a70d1da63a5c3edd851a8ca032b1d0aa10ffef207dabc468d1830e6d6e,293,evaluation,False
SG-Ter-Mer,v1_sgtm_000413,572ca1ee009536c9a461df665d20d53eb3d7f51e1fdd42189666cc4fd8395ced,294,evaluation,False
SG-Ter-Mer,v1_sgtm_000142,9f9980fa94e09c3220a4a86f17a15cc82b1dfebda7e26227740e4a9aa97fc95d,295,evaluation,False
SG-Ter-Mer,v1_sgtm_000184,fa14ba878c3e4096bc9fbd9214dc4ed8ffc30a0c24cb310fb641baaa969dc814,296,evaluation,False
SG-Ter-Mer,v1_sgtm_000407,9848f1a696dfd3b9aa787b0909a011b468054354d950b0b497e9d0e1a653bcd0,297,evaluation,False
SG-Ter-Mer,v1_sgtm_000083,ab6546bbdb28401b3ca9fb58292781d846d26420543fe4ea93c1a3302a112516,298,evaluation,False
SG-Ter-Mer,v1_sgtm_000494,ed3021676f7defff5902b7b0954b626a4f32d95cde036698dc682eae7c5d1244,299,evaluation,False
SG-Ter-Mer,v1_sgtm_000209,aa88395dcfc0665a0d52bb48e765ece912ba976e73f91398924fa25bf5966f1e,300,evaluation,False
SG-Ter-Mer,v1_sgtm_000357,6b85f4a906cdee906b4ddfdc917e73238bf408ee59983546b9dde0a17ba3a822,301,evaluation,False
SG-Ter-Mer,v1_sgtm_000019,1926957dd3f5a3ba584b24ccf6d11e1a0915232db82a9193d4f7f2167c2053c0,302,evaluation,False
SG-Ter-Mer,v1_sgtm_000372,92fd7b396e9ba106ccea113278faf380c223993368d5a0a7aa8bf9e59799271e,303,evaluation,False
SG-Ter-Mer,v1_sgtm_000232,da3ae9f9ceef0e848ad114baa8c3500304c31caccde206e5d3aafe507ff4f7db,304,evaluation,False
SG-Ter-Mer,v1_sgtm_000355,81e041fb0ad1c0eeccb2b4200f8984899d2bd3b8ef7ea1e80b770ceea87761ca,305,evaluation,False
SG-Ter-Mer,v1_sgtm_000109,a8a2b93ed3d51028789934488687a3f6c82a3f7547b0e2e6f56699591f857cee,306,evaluation,False
SG-Ter-Mer,v1_sgtm_000147,7fdb6a37124ddaee677050b093d524bdbf8269ab2b015d20a0b6f0593ff77834,307,evaluation,False
SG-Ter-Mer,v1_sgtm_000346,cfa3a2bbeeaf9d8d8375c6dcb2ba4dac95c1ca6ec7637cfcd1486d1fbe4d0757,308,evaluation,False
SG-Ter-Mer,v1_sgtm_000455,4aaffb9e3ca405299e06e9f438e12448d90a211054030482fba4123393f738f5,309,evaluation,False
SG-Ter-Mer,v1_sgtm_000192,80c0554065eed4dcdd5353a23b8e3ebe500f01bc778ff94a27e42e162ebdb3c9,310,evaluation,False
SG-Ter-Mer,v1_sgtm_000046,83a3996843f1596d1184402df18d08ff6adbdf05d075aeb0bb2353003e1c26bf,311,evaluation,False
SG-Ter-Mer,v1_sgtm_000475,86a1bc2f3b2b671f1093f99a3b43096247ed6e43ac6fe51477827c05c5b3e74d,312,evaluation,False
SG-Ter-Mer,v1_sgtm_000009,6f0663cad40b65f799b29db45eb56b18617888e9a3444ae71c7065c33ef07bed,313,evaluation,False
SG-Ter-Mer,v1_sgtm_000018,c5cb7869ed9a28aa5f9a87a3559228830c04b8440f7c0c462f198e855a0d213a,314,evaluation,False
SG-Ter-Mer,v1_sgtm_000134,0768fd6b5f3f4d050232642f369dd82b9f0ab7daea70fbf74b48dcbfbbe8e59a,315,evaluation,False
SG-Ter-Mer,v1_sgtm_000020,3950263359b57566317108cf657c22ac3f866379116eb963a89a391cee09e656,316,evaluation,False
SG-Ter-Mer,v1_sgtm_000452,6317a32b750d7d05324b5672c62a00481f020adb23efd7ed35f90e9a547a51db,317,evaluation,False
